nr,nazwa,pp,numberOfSeeds,seeds,numberOfNodes,step,infectedPerStep,infectedTotal,infectedTotalPercentage,computionalTime,limitPercentage
4,12,0.9,1,[913],8,13,0,1124,99.20564872021183,[],1
4,12,0.9,1,[762],9,14,0,1125,99.29390997352162,[],1
4,12,0.9,1,[1105],10,15,0,1126,99.38217122683142,[],1
4,12,0.9,1,[838],11,16,0,1127,99.47043248014121,[],1
4,12,0.9,2,"[104, 22]",2,1,108,110,9.70873786407767,[],1
4,12,0.9,2,"[104, 22]",2,2,491,601,53.045013239188,[],1
4,12,0.9,2,"[104, 22]",2,3,440,1041,91.87996469549867,[],1
4,12,0.9,2,"[104, 22]",2,4,69,1110,97.96999117387467,[],1
4,12,0.9,2,"[104, 22]",2,5,7,1117,98.58781994704324,[],1
4,12,0.9,2,"[104, 22]",2,6,0,1117,98.58781994704324,[],1
4,12,0.9,2,"[174, 838]",4,7,0,1119,98.76434245366285,[],1
4,12,0.9,2,"[762, 856]",6,8,0,1121,98.94086496028244,[],1
4,12,0.9,2,"[1105, 1115]",8,9,0,1123,99.11738746690203,[],1
4,12,0.9,2,"[515, 798]",10,10,0,1125,99.29390997352162,[],1
4,12,0.9,1,[1128],11,11,0,1126,99.38217122683142,[],1
4,12,0.9,4,"[104, 22, 332, 15]",4,1,164,168,14.827890556045894,[],1
4,12,0.9,4,"[104, 22, 332, 15]",4,2,566,734,64.783759929391,[],1
4,12,0.9,4,"[104, 22, 332, 15]",4,3,342,1076,94.96910856134157,[],1
4,12,0.9,4,"[104, 22, 332, 15]",4,4,38,1114,98.32303618711386,[],1
4,12,0.9,4,"[104, 22, 332, 15]",4,5,3,1117,98.58781994704324,[],1
4,12,0.9,4,"[104, 22, 332, 15]",4,6,0,1117,98.58781994704324,[],1
4,12,0.9,4,"[829, 1043, 1105, 915]",8,7,0,1121,98.94086496028244,[],1
4,12,0.9,3,"[1115, 1005, 1121]",11,8,0,1124,99.20564872021183,[],1
4,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1,270,278,24.536628420123566,[],1
4,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,2,606,884,78.02294792586054,[],1
4,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,3,212,1096,96.73433362753752,[],1
4,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,4,21,1117,98.58781994704324,[],1
4,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,5,0,1117,98.58781994704324,[],1
4,12,0.9,3,"[838, 762, 1121]",11,6,0,1120,98.85260370697264,[],1
4,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,1,325,336,29.655781112091788,[],1
4,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,2,585,921,81.28861429832304,[],1
4,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,3,178,1099,96.99911738746691,[],1
4,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,4,18,1117,98.58781994704324,[],1
4,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,5,0,1117,98.58781994704324,[],1
6,12,0.9,1,[104],1,1,68,69,6.090026478375993,[],1
6,12,0.9,1,[104],1,2,375,444,39.187996469549866,[],1
6,12,0.9,1,[104],1,3,532,976,86.14298323036186,[],1
6,12,0.9,1,[104],1,4,135,1111,98.05825242718447,[],1
6,12,0.9,1,[104],1,5,9,1120,98.85260370697264,[],1
6,12,0.9,1,[104],1,6,1,1121,98.94086496028244,[],1
6,12,0.9,1,[104],1,7,0,1121,98.94086496028244,[],1
6,12,0.9,1,[946],2,8,0,1122,99.02912621359224,[],1
6,12,0.9,1,[492],3,9,0,1123,99.11738746690203,[],1
6,12,0.9,1,[1020],4,10,0,1124,99.20564872021183,[],1
6,12,0.9,1,[799],5,11,0,1125,99.29390997352162,[],1
6,12,0.9,1,[684],6,12,0,1126,99.38217122683142,[],1
6,12,0.9,1,[819],7,13,0,1127,99.47043248014121,[],1
6,12,0.9,1,[1103],8,14,0,1128,99.55869373345102,[],1
6,12,0.9,1,[1046],9,15,0,1129,99.64695498676082,[],1
6,12,0.9,1,[1129],10,16,0,1130,99.73521624007061,[],1
6,12,0.9,1,[851],11,17,0,1131,99.82347749338041,[],1
6,12,0.9,2,"[104, 22]",2,1,107,109,9.620476610767872,[],1
6,12,0.9,2,"[104, 22]",2,2,498,607,53.574580759046775,[],1
6,12,0.9,2,"[104, 22]",2,3,450,1057,93.29214474845543,[],1
6,12,0.9,2,"[104, 22]",2,4,60,1117,98.58781994704324,[],1
6,12,0.9,2,"[104, 22]",2,5,4,1121,98.94086496028244,[],1
6,12,0.9,2,"[104, 22]",2,6,0,1121,98.94086496028244,[],1
6,12,0.9,2,"[1129, 799]",4,7,0,1123,99.11738746690203,[],1
6,12,0.9,2,"[1080, 851]",6,8,0,1125,99.29390997352162,[],1
6,12,0.9,2,"[174, 1046]",8,9,0,1127,99.47043248014121,[],1
6,12,0.9,2,"[492, 819]",10,10,0,1129,99.64695498676082,[],1
6,12,0.9,1,[684],11,11,0,1130,99.73521624007061,[],1
6,12,0.9,4,"[104, 22, 332, 15]",4,1,163,167,14.739629302736098,[],1
6,12,0.9,4,"[104, 22, 332, 15]",4,2,563,730,64.43071491615181,[],1
6,12,0.9,4,"[104, 22, 332, 15]",4,3,353,1083,95.58693733451015,[],1
6,12,0.9,4,"[104, 22, 332, 15]",4,4,36,1119,98.76434245366285,[],1
6,12,0.9,4,"[104, 22, 332, 15]",4,5,2,1121,98.94086496028244,[],1
6,12,0.9,4,"[104, 22, 332, 15]",4,6,0,1121,98.94086496028244,[],1
6,12,0.9,4,"[1080, 1129, 492, 851]",8,7,0,1125,99.29390997352162,[],1
6,12,0.9,3,"[684, 1103, 819]",11,8,0,1128,99.55869373345102,[],1
6,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1,271,279,24.624889673433362,[],1
6,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,2,615,894,78.90556045895852,[],1
6,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,3,207,1101,97.1756398940865,[],1
6,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,4,19,1120,98.85260370697264,[],1
6,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,5,1,1121,98.94086496028244,[],1
6,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,6,0,1121,98.94086496028244,[],1
6,12,0.9,3,"[851, 1129, 174]",11,7,0,1124,99.20564872021183,[],1
6,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,1,329,340,30.008826125330977,[],1
6,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,2,593,933,82.3477493380406,[],1
6,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,3,173,1106,97.61694616063548,[],1
6,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,4,14,1120,98.85260370697264,[],1
6,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,5,1,1121,98.94086496028244,[],1
6,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,6,0,1121,98.94086496028244,[],1
7,12,0.9,1,[104],1,1,59,60,5.29567519858782,[],1
7,12,0.9,1,[104],1,2,350,410,36.18711385701677,[],1
7,12,0.9,1,[104],1,3,552,962,84.90732568402471,[],1
7,12,0.9,1,[104],1,4,138,1100,97.0873786407767,[],1
7,12,0.9,1,[104],1,5,7,1107,97.70520741394529,[],1
7,12,0.9,1,[104],1,6,0,1107,97.70520741394529,[],1
7,12,0.9,1,[767],2,7,0,1108,97.79346866725508,[],1
7,12,0.9,1,[997],3,8,1,1110,97.96999117387467,[],1
7,12,0.9,1,[997],3,9,0,1110,97.96999117387467,[],1
7,12,0.9,1,[971],4,10,0,1111,98.05825242718447,[],1
7,12,0.9,1,[1056],5,11,0,1112,98.14651368049427,[],1
7,12,0.9,1,[373],6,12,0,1113,98.23477493380406,[],1
7,12,0.9,1,[1114],7,13,0,1114,98.32303618711386,[],1
7,12,0.9,1,[1126],8,14,0,1115,98.41129744042365,[],1
7,12,0.9,1,[614],9,15,0,1116,98.49955869373345,[],1
7,12,0.9,1,[739],10,16,0,1117,98.58781994704324,[],1
7,12,0.9,1,[759],11,17,0,1118,98.67608120035305,[],1
7,12,0.9,2,"[104, 22]",2,1,97,99,8.737864077669903,[],1
7,12,0.9,2,"[104, 22]",2,2,482,581,51.279788172992056,[],1
7,12,0.9,2,"[104, 22]",2,3,467,1048,92.49779346866725,[],1
7,12,0.9,2,"[104, 22]",2,4,57,1105,97.52868490732568,[],1
7,12,0.9,2,"[104, 22]",2,5,2,1107,97.70520741394529,[],1
7,12,0.9,2,"[104, 22]",2,6,0,1107,97.70520741394529,[],1
7,12,0.9,2,"[767, 997]",4,7,0,1109,97.88172992056488,[],1
7,12,0.9,2,"[1028, 1101]",6,8,1,1112,98.14651368049427,[],1
7,12,0.9,2,"[1028, 1101]",6,9,0,1112,98.14651368049427,[],1
7,12,0.9,2,"[759, 844]",8,10,0,1114,98.32303618711386,[],1
7,12,0.9,2,"[739, 615]",10,11,0,1116,98.49955869373345,[],1
7,12,0.9,1,[1056],11,12,0,1117,98.58781994704324,[],1
7,12,0.9,4,"[104, 22, 332, 15]",4,1,159,163,14.386584289496913,[],1
7,12,0.9,4,"[104, 22, 332, 15]",4,2,560,723,63.812886142983224,[],1
7,12,0.9,4,"[104, 22, 332, 15]",4,3,353,1076,94.96910856134157,[],1
7,12,0.9,4,"[104, 22, 332, 15]",4,4,30,1106,97.61694616063548,[],1
7,12,0.9,4,"[104, 22, 332, 15]",4,5,1,1107,97.70520741394529,[],1
7,12,0.9,4,"[104, 22, 332, 15]",4,6,0,1107,97.70520741394529,[],1
7,12,0.9,4,"[1070, 1124, 1123, 615]",8,7,0,1111,98.05825242718447,[],1
7,12,0.9,3,"[971, 1056, 976]",11,8,1,1115,98.41129744042365,[],1
7,12,0.9,3,"[971, 1056, 976]",11,9,0,1115,98.41129744042365,[],1
7,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1,267,275,24.271844660194176,[],1
7,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,2,609,884,78.02294792586054,[],1
7,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,3,208,1092,96.38128861429833,[],1
7,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,4,15,1107,97.70520741394529,[],1
7,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,5,0,1107,97.70520741394529,[],1
7,12,0.9,3,"[518, 1102, 1070]",11,6,0,1110,97.96999117387467,[],1
7,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,1,327,338,29.832303618711386,[],1
7,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,2,590,928,81.90644307149162,[],1
7,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,3,167,1095,96.64607237422771,[],1
7,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,4,12,1107,97.70520741394529,[],1
7,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,5,0,1107,97.70520741394529,[],1
10,12,0.9,1,[104],1,1,66,67,5.913503971756398,[],1
10,12,0.9,1,[104],1,2,361,428,37.775816416593116,[],1
10,12,0.9,1,[104],1,3,535,963,84.99558693733451,[],1
10,12,0.9,1,[104],1,4,144,1107,97.70520741394529,[],1
10,12,0.9,1,[104],1,5,12,1119,98.76434245366285,[],1
10,12,0.9,1,[104],1,6,0,1119,98.76434245366285,[],1
10,12,0.9,1,[997],2,7,0,1120,98.85260370697264,[],1
10,12,0.9,1,[1011],3,8,1,1122,99.02912621359224,[],1
10,12,0.9,1,[1011],3,9,0,1122,99.02912621359224,[],1
10,12,0.9,1,[684],4,10,0,1123,99.11738746690203,[],1
10,12,0.9,1,[1107],5,11,0,1124,99.20564872021183,[],1
10,12,0.9,1,[293],6,12,0,1125,99.29390997352162,[],1
10,12,0.9,1,[36],7,13,0,1126,99.38217122683142,[],1
10,12,0.9,1,[838],8,14,0,1127,99.47043248014121,[],1
10,12,0.9,1,[1084],9,15,0,1128,99.55869373345102,[],1
10,12,0.9,1,[34],10,16,0,1129,99.64695498676082,[],1
10,12,0.9,1,[1116],11,17,0,1130,99.73521624007061,[],1
10,12,0.9,2,"[104, 22]",2,1,104,106,9.355692850838482,[],1
10,12,0.9,2,"[104, 22]",2,2,491,597,52.691968225948806,[],1
10,12,0.9,2,"[104, 22]",2,3,459,1056,93.20388349514563,[],1
10,12,0.9,2,"[104, 22]",2,4,58,1114,98.32303618711386,[],1
10,12,0.9,2,"[104, 22]",2,5,5,1119,98.76434245366285,[],1
10,12,0.9,2,"[104, 22]",2,6,0,1119,98.76434245366285,[],1
10,12,0.9,2,"[684, 293]",4,7,0,1121,98.94086496028244,[],1
10,12,0.9,2,"[618, 1056]",6,8,0,1123,99.11738746690203,[],1
10,12,0.9,2,"[997, 838]",8,9,0,1125,99.29390997352162,[],1
10,12,0.9,2,"[1107, 1084]",10,10,1,1128,99.55869373345102,[],1
10,12,0.9,2,"[1107, 1084]",10,11,0,1128,99.55869373345102,[],1
10,12,0.9,1,[1011],11,12,0,1129,99.64695498676082,[],1
10,12,0.9,4,"[104, 22, 332, 15]",4,1,162,166,14.651368049426303,[],1
10,12,0.9,4,"[104, 22, 332, 15]",4,2,561,727,64.16593115622243,[],1
10,12,0.9,4,"[104, 22, 332, 15]",4,3,355,1082,95.49867608120036,[],1
10,12,0.9,4,"[104, 22, 332, 15]",4,4,36,1118,98.67608120035305,[],1
10,12,0.9,4,"[104, 22, 332, 15]",4,5,1,1119,98.76434245366285,[],1
10,12,0.9,4,"[104, 22, 332, 15]",4,6,0,1119,98.76434245366285,[],1
10,12,0.9,4,"[1124, 1084, 36, 1116]",8,7,0,1123,99.11738746690203,[],1
10,12,0.9,3,"[997, 917, 34]",11,8,0,1126,99.38217122683142,[],1
10,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1,269,277,24.44836716681377,[],1
10,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,2,611,888,78.37599293909973,[],1
10,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,3,214,1102,97.2639011473963,[],1
10,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,4,17,1119,98.76434245366285,[],1
10,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,5,0,1119,98.76434245366285,[],1
10,12,0.9,3,"[1107, 838, 1056]",11,6,0,1122,99.02912621359224,[],1
10,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,1,329,340,30.008826125330977,[],1
10,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,2,593,933,82.3477493380406,[],1
10,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,3,174,1107,97.70520741394529,[],1
10,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,4,12,1119,98.76434245366285,[],1
10,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,5,0,1119,98.76434245366285,[],1
3,12,0.9,1,[104],1,1,62,63,5.560458958517211,[],1
3,12,0.9,1,[104],1,2,337,400,35.3045013239188,[],1
3,12,0.9,1,[104],1,3,534,934,82.4360105913504,[],1
3,12,0.9,1,[104],1,4,167,1101,97.1756398940865,[],1
3,12,0.9,1,[104],1,5,13,1114,98.32303618711386,[],1
3,12,0.9,1,[104],1,6,0,1114,98.32303618711386,[],1
3,12,0.9,1,[992],2,7,0,1115,98.41129744042365,[],1
3,12,0.9,1,[790],3,8,0,1116,98.49955869373345,[],1
3,12,0.9,1,[373],4,9,0,1117,98.58781994704324,[],1
3,12,0.9,1,[1014],5,10,0,1118,98.67608120035305,[],1
3,12,0.9,1,[150],6,11,0,1119,98.76434245366285,[],1
3,12,0.9,1,[1020],7,12,0,1120,98.85260370697264,[],1
3,12,0.9,1,[617],8,13,0,1121,98.94086496028244,[],1
3,12,0.9,1,[970],9,14,0,1122,99.02912621359224,[],1
3,12,0.9,1,[1131],10,15,0,1123,99.11738746690203,[],1
3,12,0.9,1,[636],11,16,0,1124,99.20564872021183,[],1
3,12,0.9,2,"[104, 22]",2,1,101,103,9.090909090909092,[],1
3,12,0.9,2,"[104, 22]",2,2,481,584,51.54457193292144,[],1
3,12,0.9,2,"[104, 22]",2,3,452,1036,91.4386584289497,[],1
3,12,0.9,2,"[104, 22]",2,4,74,1110,97.96999117387467,[],1
3,12,0.9,2,"[104, 22]",2,5,4,1114,98.32303618711386,[],1
3,12,0.9,2,"[104, 22]",2,6,0,1114,98.32303618711386,[],1
3,12,0.9,2,"[643, 784]",4,7,0,1116,98.49955869373345,[],1
3,12,0.9,2,"[857, 970]",6,8,0,1118,98.67608120035305,[],1
3,12,0.9,2,"[1014, 992]",8,9,0,1120,98.85260370697264,[],1
3,12,0.9,2,"[938, 969]",10,10,0,1122,99.02912621359224,[],1
3,12,0.9,1,[1131],11,11,0,1123,99.11738746690203,[],1
3,12,0.9,4,"[104, 22, 332, 15]",4,1,157,161,14.210061782877318,[],1
3,12,0.9,4,"[104, 22, 332, 15]",4,2,564,725,63.98940864960282,[],1
3,12,0.9,4,"[104, 22, 332, 15]",4,3,348,1073,94.70432480141217,[],1
3,12,0.9,4,"[104, 22, 332, 15]",4,4,38,1111,98.05825242718447,[],1
3,12,0.9,4,"[104, 22, 332, 15]",4,5,3,1114,98.32303618711386,[],1
3,12,0.9,4,"[104, 22, 332, 15]",4,6,0,1114,98.32303618711386,[],1
3,12,0.9,4,"[857, 1084, 617, 739]",8,7,0,1118,98.67608120035305,[],1
3,12,0.9,3,"[969, 970, 150]",11,8,0,1121,98.94086496028244,[],1
3,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1,268,276,24.360105913503972,[],1
3,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,2,604,880,77.66990291262135,[],1
3,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,3,216,1096,96.73433362753752,[],1
3,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,4,18,1114,98.32303618711386,[],1
3,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,5,0,1114,98.32303618711386,[],1
3,12,0.9,3,"[1020, 150, 784]",11,6,0,1117,98.58781994704324,[],1
3,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,1,322,333,29.3909973521624,[],1
3,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,2,598,931,82.17122683142101,[],1
3,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,3,168,1099,96.99911738746691,[],1
3,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,4,15,1114,98.32303618711386,[],1
3,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,5,0,1114,98.32303618711386,[],1
2,12,0.9,1,[104],1,1,66,67,5.913503971756398,[],1
2,12,0.9,1,[104],1,2,369,436,38.48190644307149,[],1
2,12,0.9,1,[104],1,3,534,970,85.61341571050309,[],1
2,12,0.9,1,[104],1,4,143,1113,98.23477493380406,[],1
2,12,0.9,1,[104],1,5,5,1118,98.67608120035305,[],1
2,12,0.9,1,[104],1,6,0,1118,98.67608120035305,[],1
2,12,0.9,1,[513],2,7,0,1119,98.76434245366285,[],1
2,12,0.9,1,[947],3,8,1,1121,98.94086496028244,[],1
2,12,0.9,1,[947],3,9,0,1121,98.94086496028244,[],1
2,12,0.9,1,[972],4,10,0,1122,99.02912621359224,[],1
2,12,0.9,1,[1063],5,11,0,1123,99.11738746690203,[],1
2,12,0.9,1,[862],6,12,0,1124,99.20564872021183,[],1
2,12,0.9,1,[778],7,13,0,1125,99.29390997352162,[],1
2,12,0.9,1,[1124],8,14,0,1126,99.38217122683142,[],1
2,12,0.9,1,[990],9,15,0,1127,99.47043248014121,[],1
2,12,0.9,1,[36],10,16,0,1128,99.55869373345102,[],1
2,12,0.9,1,[790],11,17,0,1129,99.64695498676082,[],1
2,12,0.9,2,"[104, 22]",2,1,104,106,9.355692850838482,[],1
2,12,0.9,2,"[104, 22]",2,2,484,590,52.07413945278023,[],1
2,12,0.9,2,"[104, 22]",2,3,455,1045,92.23300970873787,[],1
2,12,0.9,2,"[104, 22]",2,4,70,1115,98.41129744042365,[],1
2,12,0.9,2,"[104, 22]",2,5,3,1118,98.67608120035305,[],1
2,12,0.9,2,"[104, 22]",2,6,0,1118,98.67608120035305,[],1
2,12,0.9,2,"[790, 778]",4,7,0,1120,98.85260370697264,[],1
2,12,0.9,2,"[1051, 513]",6,8,0,1122,99.02912621359224,[],1
2,12,0.9,2,"[972, 947]",8,9,0,1124,99.20564872021183,[],1
2,12,0.9,2,"[1005, 1063]",10,10,0,1126,99.38217122683142,[],1
2,12,0.9,1,[990],11,11,0,1127,99.47043248014121,[],1
2,12,0.9,4,"[104, 22, 332, 15]",4,1,164,168,14.827890556045894,[],1
2,12,0.9,4,"[104, 22, 332, 15]",4,2,562,730,64.43071491615181,[],1
2,12,0.9,4,"[104, 22, 332, 15]",4,3,351,1081,95.41041482789055,[],1
2,12,0.9,4,"[104, 22, 332, 15]",4,4,35,1116,98.49955869373345,[],1
2,12,0.9,4,"[104, 22, 332, 15]",4,5,2,1118,98.67608120035305,[],1
2,12,0.9,4,"[104, 22, 332, 15]",4,6,0,1118,98.67608120035305,[],1
2,12,0.9,4,"[36, 946, 990, 857]",8,7,0,1122,99.02912621359224,[],1
2,12,0.9,3,"[1064, 1005, 790]",11,8,0,1125,99.29390997352162,[],1
2,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1,271,279,24.624889673433362,[],1
2,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,2,596,875,77.22859664607238,[],1
2,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,3,223,1098,96.91085613415711,[],1
2,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,4,20,1118,98.67608120035305,[],1
